Study Hours per Week,Attendance Rate,Previous Grades,Participation in Extracurricular Activities,Parent Education Level,Passed
-0.8494634171992582,0.16945579504038424,46.5,1,4,1
-1.8854816805142458,1.667127133869381,31.1,1,4,1
-1.5327946121516969,0.6084284288350899,77.5,1,3,1
-0.03387457161086408,0.16300031513163893,49.6,0,4,1
-0.540862232382028,0.04680167677421697,47.6,1,2,0
0.18655484611572898,0.20818867449285883,73.1,0,1,1
-0.6069910577000059,0.3243873128502808,65.2,0,3,1
2.170419605655067,0.07907907631794535,61.6,0,0,0
-1.466665786833719,-2.380458768914157,91.7,1,2,0
0.252683671433707,-0.2953387583893045,49.9,1,3,0
1.5973031195659246,0.5115962302039048,51.6,0,3,1
-0.4747334070640502,-0.5341915150128942,78.9,0,1,0
-0.8935493007445768,-0.12104080085317111,47.1,0,2,1
0.7817142739775305,-0.32116067802428666,86.4,1,2,0
1.046229575249442,0.07907907631794535,81.4,0,3,0
-0.9376351842898956,-0.3017942382980498,72.8,0,0,0
1.553217236020606,0.07907907631794535,50.5,1,3,0
0.010211311934454764,1.2539764197096572,63.5,1,1,0
0.4951560309329593,-0.44381479629045484,60.9,1,2,1
1.5752601777932649,0.027435237047979216,66.3,0,3,1
0.7817142739775305,-1.1797395058874616,69.7,1,1,1
-0.055917513383523305,-0.27597231866306676,57.0,1,4,1
-0.8053775336539397,0.2017331945841126,65.2,1,4,0
2.919879625925483,-1.386314862967323,75.9,0,0,0
-0.9155922425172363,0.11781195577041902,99.8,0,4,1
0.2967695549790255,0.9118359845461368,46.7,0,4,0
0.4951560309329593,-2.322359449735446,76.3,1,0,0
0.5612848562509374,-0.5922908341916051,72.9,0,0,1
2.2806343145183634,0.07907907631794535,72.0,1,1,1
-0.011831629838204854,-0.01775312231323977,68.6,1,3,0
-0.16613222224681984,1.7187709731393461,56.8,0,3,1
1.6634319448839026,0.20818867449285883,67.2,0,3,1
-0.2102181057921383,-0.17914012003188162,60.6,1,3,1
0.9139719246134862,1.4540962968807738,73.3,1,0,1
0.16451190434306975,1.789781252135549,71.9,1,1,1
0.9580578081588046,-0.9021538698113973,28.8,0,1,1
0.7376283904322116,-1.1732840259787158,65.2,0,3,1
-0.4967763488367094,-1.5218799410509822,68.5,1,0,1
-1.9075246222869051,1.7123154932306008,65.1,0,0,1
-2.083868156468179,0.28565443339780616,58.8,0,3,0
-0.16613222224681984,1.7768702923180575,79.0,0,0,0
-0.03387457161086408,-1.0893627871650222,53.8,1,4,1
-0.2322610475647979,-1.050629907712548,42.1,0,0,0
0.09838307902509168,-0.2566058789368299,65.2,1,0,0
0.891928982840827,0.6277948685613276,84.6,1,4,1
0.4951560309329593,0.06616811650045382,59.7,0,0,0
0.9360148663861454,1.1506887411697269,53.8,1,3,0
0.406984263842322,0.7827263863712233,83.1,0,2,1
-0.03387457161086408,0.8795585850024084,72.7,1,2,1
-0.16613222224681984,0.07907907631794535,60.9,0,2,0
-1.0037640096078735,1.6606716539606354,68.8,1,1,0
0.18655484611572898,-2.9291745611575393,50.2,1,0,0
-0.03387457161086408,0.23401059412784098,69.9,1,4,0
1.11235840056742,1.3378976585233517,35.4,1,3,1
-1.1139787184711698,0.07907907631794535,52.1,1,4,0
0.12042602079775129,0.11781195577041902,62.6,1,3,1
0.2967695549790255,0.07907907631794535,67.4,1,3,1
1.2225731094307166,0.07907907631794535,59.0,0,2,0
-1.9075246222869051,-1.3282155437886118,79.6,1,2,0
-0.4086045817460721,0.8408257055499347,67.7,1,3,1
0.5392419144782777,0.9441133840898651,57.9,0,2,0
-0.10000339692884176,-2.5095683670890705,74.6,1,1,0
-0.7172057665633025,-0.22432847939310152,70.8,1,0,1
2.170419605655067,-1.780099137400809,60.3,1,3,1
0.8258001575228489,0.8343702256411885,86.9,1,0,0
1.4650454689299683,-0.895698389902652,51.0,1,3,1
-1.3784940197430815,-2.496657407271579,87.7,0,3,1
0.5171989727056185,0.07907907631794535,43.5,1,0,0
-1.2462363691071259,-1.386314862967323,46.4,0,0,1
-1.488708728606378,0.4212195114814659,48.1,0,0,0
0.5833277980235966,-0.7020339926402818,82.9,1,1,0
0.6714995651142339,1.3701750580670802,56.2,1,1,0
-0.5849481159273467,1.3120757388883688,60.6,1,4,1
1.5311742942479465,0.5567845895651247,44.1,1,0,1
-0.45269046529139095,0.07907907631794535,57.3,0,3,1
-0.3424757564280944,-0.32116067802428666,61.4,1,3,0
-0.10000339692884176,0.07907907631794535,73.8,0,2,1
-0.32043281465543483,-0.5148250752866569,70.2,1,2,0
1.3548307600666718,0.8666476251849169,55.0,0,2,1
-1.2021504855618073,0.07907907631794535,44.7,0,2,1
-0.8935493007445768,0.9828462635423397,65.2,1,4,1
-1.3784940197430815,1.1700551808959638,92.1,1,1,1
2.0161190132464513,0.10490099595292748,69.7,1,0,1
-0.4086045817460721,0.07907907631794535,48.3,1,0,1
-0.8935493007445768,-2.5289348068153075,41.8,1,0,1
-0.36451869820075367,-0.6826675529140445,50.1,0,3,1
0.8698860410681674,1.1571442210784721,60.4,1,4,1
0.6714995651142339,0.07907907631794535,83.1,0,4,1
-0.6951628247906433,-0.45672575610794636,25.2,0,3,0
-0.4967763488367094,-1.4444141821460343,65.2,1,3,0
-1.6650522627876525,0.1565448352228927,65.2,0,2,1
1.3548307600666718,1.460551776789519,68.5,1,2,0
-0.6951628247906433,1.1571442210784721,96.9,0,1,1
0.6494566233415743,0.07907907631794535,67.0,1,3,1
-0.6951628247906433,1.6800380936868724,88.9,1,0,1
-0.03387457161086408,-0.10812984103567957,52.2,1,1,0
0.6935425068868931,0.6988051475575296,65.2,0,4,1
2.5231066740176153,0.07907907631794535,35.5,0,1,0
0.5392419144782777,-0.2695168387543214,67.4,0,2,1
-0.5188192906093686,0.4728633507514311,61.1,0,1,0
-0.4306475235187313,0.2404660740365872,71.1,0,4,1
2.0381619550191106,0.26628799367156936,62.5,1,4,1
-0.03387457161086408,-0.8827874300851605,65.2,0,2,0
-0.8935493007445768,0.07907907631794535,61.3,0,1,1
-0.12204633870150138,0.07907907631794535,65.2,0,3,1
0.18655484611572898,0.07907907631794535,89.4,1,1,0
0.45107014738764084,0.07907907631794535,91.4,1,2,0
1.6193460613385842,0.5696955493826162,71.0,1,3,0
1.3548307600666718,0.25337703385407784,67.1,1,0,0
0.16451190434306975,-0.753677831910247,71.2,0,1,0
-0.10000339692884176,0.07907907631794535,89.4,1,1,1
0.3849413220696628,1.6413052142343978,66.5,0,4,1
-0.7172057665633025,-0.637479193552825,67.3,1,4,0
1.0241866334767826,0.07907907631794535,65.2,1,0,1
-0.2763469311101164,1.5702949352381956,53.3,0,1,0
0.4951560309329593,0.11135647586167371,73.6,1,4,0
1.8397754790651772,1.273342859435895,51.5,1,4,0
0.5612848562509374,-0.9344312693551257,69.8,0,0,0
0.2085977878883882,0.11135647586167371,60.7,1,1,1
-0.6290339994726651,0.07907907631794535,55.4,0,4,0
-0.1440892804741606,1.789781252135549,52.3,1,2,0
-1.3123651944251038,0.8924695448198999,101.2,0,2,1
0.5392419144782777,0.3372982726677723,73.1,0,4,0
-0.03387457161086408,0.15008935531414738,65.2,1,4,0
1.0021436917041235,0.20818867449285883,102.4,1,2,1
0.054297195479773214,1.0861339420822702,54.2,1,4,1
-0.6510769412453246,1.5961168548731788,62.0,1,3,0
-0.07796045515618254,-0.07585244149195121,89.1,0,4,1
-2.0177393311502017,0.84728118545868,54.3,1,1,0
0.8478430992955082,-0.695578512731536,58.8,0,3,1
-0.2322610475647979,0.16300031513163893,73.4,0,2,0
-0.03387457161086408,-0.8440545506326863,61.5,1,2,0
0.3849413220696628,-0.043575041948222835,85.6,1,3,0
0.2085977878883882,0.40185307175522905,53.5,1,3,0
0.3849413220696628,1.0280346229035586,54.7,0,2,0
-1.1360216602438293,-0.5471024748303852,59.5,0,2,0
0.09838307902509168,-0.9860751086250914,70.2,1,2,1
-0.6951628247906433,0.07907907631794535,54.2,1,0,1
-0.36451869820075367,-0.23078395930184775,72.5,0,4,1
-0.03387457161086408,-1.4766915816897628,53.2,1,3,1
2.5010637322449565,1.4024524576108086,77.6,0,0,0
-0.4086045817460721,0.6148839087438361,36.2,0,2,0
-0.8053775336539397,0.8408257055499347,68.7,1,1,0
-0.2322610475647979,0.07907907631794535,64.0,0,1,1
-0.03387457161086408,-0.6697565930965534,70.7,0,3,1
1.6854748866565614,-0.6310237136440793,72.6,0,2,1
2.082247838564429,0.9505688639986114,65.5,0,2,0
0.010211311934454764,1.5896613749644326,96.2,1,4,0
0.6494566233415743,0.5503291096563794,74.7,0,0,0
-1.2241934273344663,0.1565448352228927,92.6,1,0,1
-0.45269046529139095,0.6665277480138013,65.2,0,0,1
-1.2903222526524443,1.1958771005309468,55.9,0,2,1
0.4731130891603001,-1.625167619590913,33.9,0,0,1
-0.011831629838204854,-1.0312634679863109,70.6,1,4,1
0.18655484611572898,0.13072291558791055,74.6,1,4,0
-0.9817210678352142,1.1377777813522354,46.2,1,1,1
-0.03387457161086408,0.07907907631794535,44.0,1,0,1
-0.3424757564280944,0.563240069473871,77.5,1,0,0
-0.16613222224681984,-0.611657273917842,75.1,1,0,0
-0.03387457161086408,1.0925894219910155,37.5,0,4,0
-0.03387457161086408,-1.1732840259787158,43.0,1,2,1
-0.03387457161086408,0.23401059412784098,34.2,1,1,0
0.5612848562509374,-0.9796196287163456,70.5,1,3,1
2.148376663882407,-2.477290967545342,70.7,0,4,1
0.2967695549790255,0.07907907631794535,78.1,0,2,1
1.0241866334767826,1.2797983393446404,48.6,0,2,1
1.4650454689299683,1.2927092991621318,58.2,1,2,0
0.4951560309329593,1.4218188973370454,53.4,0,4,1
-1.0037640096078735,0.07907907631794535,51.2,0,4,0
-1.8634387387415863,0.45349691102519424,50.9,1,2,0
0.36289838029700355,1.3701750580670802,45.7,0,0,1
-0.4967763488367094,-0.39862643692923494,70.8,1,1,0
1.3548307600666718,0.027435237047979216,86.9,1,4,1
-0.5849481159273467,-1.7349107780395896,65.2,1,4,0
-0.03387457161086408,-0.4373593163817086,63.4,0,2,0
-0.03387457161086408,0.07262359640919912,70.9,1,0,1
-0.03387457161086408,1.318531218797114,67.3,0,0,1
-1.0037640096078735,0.634250348470073,51.5,0,2,0
-0.12204633870150138,1.5767504151469411,71.7,1,4,1
-0.7172057665633025,-0.5148250752866569,72.7,0,0,0
2.831707858834846,0.7375380270100034,50.9,1,1,1
0.8698860410681674,-0.5793798743741136,66.8,0,2,0
1.1344013423400792,0.020979757139233907,61.7,0,1,0
-0.18817516401947906,-0.14686272048815327,72.1,1,2,1
0.054297195479773214,-1.0635408675300393,55.1,0,1,1
-0.5188192906093686,-0.2888832784805583,93.9,0,0,0
2.831707858834846,0.989301743451085,65.2,1,2,0
-0.16613222224681984,-0.9344312693551257,92.2,1,2,1
-0.7172057665633025,-0.611657273917842,52.5,1,4,0
-0.8935493007445768,1.8543360512230058,73.3,1,2,1
0.3188124967516847,0.07907907631794535,48.7,0,0,1
1.5091313524752876,1.318531218797114,53.7,1,0,0
1.1344013423400792,0.07907907631794535,51.5,1,3,1
-0.8935493007445768,0.07907907631794535,57.2,1,4,1
-0.9155922425172363,0.13072291558791055,50.7,1,3,1
1.3107448765213534,0.07907907631794535,97.4,0,1,1
2.2585913727457037,0.07907907631794535,80.4,1,1,0
1.266658992976035,0.5696955493826162,79.9,1,3,1
-1.6650522627876525,-0.6052017940090967,98.9,1,4,0
-0.9817210678352142,0.12426743567916433,80.8,0,1,1
-1.1580646020164886,-1.7607326976745723,87.8,0,3,1
0.406984263842322,-0.5083695953779116,83.8,0,2,1
-0.03387457161086408,1.273342859435895,86.8,0,2,1
0.2085977878883882,-1.0764518273475308,79.8,1,0,1
1.2887019347486945,0.07907907631794535,49.5,0,1,0
-0.7833345918812803,0.9699353037248482,88.0,0,1,0
0.054297195479773214,-0.1274962807619164,65.9,1,0,0
-1.5327946121516969,1.7316819329568376,69.8,1,2,0
1.1564442841127385,-0.553557954739131,65.2,1,0,1
-0.03387457161086408,0.07907907631794535,83.7,1,4,0
0.07634013725243244,0.30502087312404397,79.9,1,3,0
-1.5989234374696746,0.07907907631794535,43.4,0,4,0
-0.03387457161086408,-0.282427798571813,68.6,1,3,0
0.7817142739775305,1.4218188973370454,200.0,0,0,0
2.170419605655067,-1.683266938769624,75.9,1,4,0
-0.4967763488367094,-0.753677831910247,63.0,0,2,1
0.252683671433707,-1.153917586252479,53.5,1,3,0
-0.03387457161086408,-1.3604929433323403,55.6,1,0,1
1.2005301676580569,-0.41799287665547175,26.8,0,1,1
-0.7392487083359617,0.7181715872837665,60.8,1,3,1
-0.36451869820075367,0.07907907631794535,62.6,0,3,1
-0.6290339994726651,-0.011297642404494464,44.1,0,3,1
-1.047849893153192,0.3502092324852629,57.5,1,4,0
1.5752601777932649,0.6858941877400382,104.7,0,3,1
0.010211311934454764,-0.695578512731536,52.7,1,2,0
-0.1440892804741606,0.21464415440160414,80.2,1,4,1
0.2085977878883882,0.07907907631794535,65.5,0,4,1
0.010211311934454764,0.750448986827495,68.2,1,3,0
-0.2983898728827756,0.07907907631794535,200.0,1,4,1
-0.8935493007445768,0.2791989534890609,29.8,0,2,1
1.6634319448839026,-0.553557954739131,73.7,0,0,1
-0.6951628247906433,1.5961168548731788,49.7,0,2,0
-1.0919357766985107,0.07907907631794535,75.2,0,2,0
-0.1440892804741606,-0.3921709570204896,70.6,1,2,0
2.3247201980636816,0.7181715872837665,39.7,0,4,0
-0.03387457161086408,0.16300031513163893,88.1,1,2,1
0.7155854486595523,-1.5347909008684737,76.0,1,3,1
-0.32043281465543483,-1.463780621872271,67.0,0,3,0
0.2085977878883882,-0.01775312231323977,99.0,0,3,0
0.9580578081588046,0.07907907631794535,53.1,0,3,1
-1.9516105058322235,1.344353138432097,61.9,0,4,0
-1.047849893153192,-0.9344312693551257,81.0,1,1,1
0.9360148663861454,-1.1991059456136985,78.5,0,1,1
0.054297195479773214,-0.8827874300851605,72.5,0,2,1
0.7376283904322116,-0.8892429099939062,70.4,0,1,1
-1.0258069513805328,-2.3675478090966657,109.2,1,0,0
1.11235840056742,-2.9098081214313023,82.6,1,2,0
0.8478430992955082,-3.058284159332453,75.9,0,4,0
0.2085977878883882,-1.7542772177658266,115.8,1,2,1
0.45107014738764084,1.7510483726830743,82.0,0,3,1
1.2225731094307166,0.07907907631794535,74.2,1,2,0
-0.03387457161086408,0.07907907631794535,60.8,0,4,0
0.6714995651142339,0.5696955493826162,58.0,0,1,1
1.861818420837836,0.07907907631794535,47.1,1,0,1
0.6494566233415743,-0.3082497182067951,63.9,0,0,1
-0.2983898728827756,0.4276749913902112,56.5,0,3,1
2.5010637322449565,0.07907907631794535,62.7,0,1,1
0.2085977878883882,-1.0312634679863109,68.8,0,2,1
1.487088410702628,0.25337703385407784,56.7,0,4,0
-0.5188192906093686,0.36957567221150067,79.2,1,2,1
1.11235840056742,0.13072291558791055,62.3,1,2,1
-0.6510769412453246,-2.3481813693704288,65.2,0,3,1
0.2967695549790255,-0.10812984103567957,76.2,1,3,1
-0.7172057665633025,-1.4960580214159995,66.6,0,0,1
2.0381619550191106,0.07907907631794535,48.6,1,4,1
-0.2983898728827756,0.9828462635423397,42.6,1,1,0
-1.2682793108797852,1.6864935735956177,200.0,0,0,1
0.054297195479773214,-0.895698389902652,89.1,0,3,1
0.5392419144782777,0.07907907631794535,72.6,1,1,0
-0.07796045515618254,0.07907907631794535,74.2,0,1,0
-0.9596781260625548,1.5702949352381956,62.0,1,1,1
1.0903154587947603,0.7891818662799696,70.4,1,4,0
1.3327878182940132,0.07907907631794535,77.3,1,3,1
-1.8634387387415863,0.07907907631794535,62.5,1,4,0
-1.0258069513805328,0.07907907631794535,44.1,0,1,0
-0.2322610475647979,1.602572334781924,53.0,0,3,1
-0.6510769412453246,1.7252264530480923,53.0,0,0,0
0.5171989727056185,-0.17914012003188162,102.6,0,3,1
1.9720331297011326,0.4986852703864142,69.7,0,1,1
-0.4747334070640502,1.124866821534744,61.3,0,3,1
-1.6650522627876525,0.8989250247286452,77.2,0,1,0
0.45107014738764084,0.06616811650045382,72.0,1,3,0
-0.7172057665633025,-3.2777704762298057,67.1,1,4,1
0.4731130891603001,1.1184113416259984,71.9,1,2,0
-1.9956963893775423,0.38894211193773753,47.9,0,2,0
-1.466665786833719,0.40830855166397434,65.0,0,1,1
0.4731130891603001,0.07907907631794535,66.6,1,2,1
-0.7612916501086211,0.705260627466275,76.6,1,4,1
-0.4086045817460721,-0.7924107113627211,79.8,1,1,1
1.9720331297011326,1.1377777813522354,24.0,0,2,0
-0.03387457161086408,0.35666471239400915,65.2,0,1,1
0.9360148663861454,1.6864935735956177,65.2,0,3,1
-0.8935493007445768,-0.5212805551954026,65.2,1,2,0
-1.5327946121516969,-0.8053216711802123,49.3,0,2,1
-0.1440892804741606,-0.4502702761992001,64.1,0,0,1
-1.7091381463329711,-1.986674494480671,74.9,0,2,0
-0.827420475426599,-0.32116067802428666,74.2,1,1,0
0.2085977878883882,0.07907907631794535,46.5,0,3,0
-0.18817516401947906,-0.6891230328227903,48.4,0,0,1
0.3188124967516847,-1.5025135013247453,33.0,0,4,0
0.6053707397962559,-0.4373593163817086,58.2,1,2,0
-1.3784940197430815,0.5309626699301425,52.5,0,3,0
-1.0919357766985107,0.07907907631794535,32.9,1,2,0
-0.03387457161086408,0.3372982726677723,71.6,0,3,1
-0.4747334070640502,0.5696955493826162,61.0,1,4,1
0.7596713322048708,0.2469215539453325,73.7,0,2,1
1.5973031195659246,0.13072291558791055,70.5,1,1,1
0.16451190434306975,0.07907907631794535,77.3,1,2,1
1.4650454689299683,0.4728633507514311,60.2,0,1,1
0.36289838029700355,-0.7730442716364838,64.9,1,0,1
0.054297195479773214,1.221699020165929,62.3,0,3,1
-0.7392487083359617,0.16945579504038424,79.3,0,2,0
-0.03387457161086408,0.3372982726677723,75.7,0,3,1
1.2887019347486945,1.5573839754207042,72.3,1,2,0
-0.12204633870150138,0.07907907631794535,44.8,0,3,0
1.4650454689299683,-1.224927865248681,65.2,0,1,0
-1.0919357766985107,0.07907907631794535,57.9,1,1,0
2.611278441108253,0.16300031513163893,60.5,0,3,1
-0.32043281465543483,0.16945579504038424,90.1,1,2,1
-0.827420475426599,-1.0570853876212938,66.4,1,2,1
-0.2983898728827756,1.2087880603484384,59.4,0,2,1
0.14246896257041053,-1.5864347401384389,75.9,0,3,1
-0.12204633870150138,0.9441133840898651,49.8,1,3,1
-0.6290339994726651,0.07907907631794535,39.6,0,2,0
-2.039782272922861,-0.1597736803056448,54.0,0,0,1
-0.9376351842898956,1.6413052142343978,91.4,0,0,0
1.1344013423400792,0.3502092324852629,51.9,1,2,0
-1.0258069513805328,-1.5477018606859647,59.7,1,2,0
-1.9516105058322235,0.40185307175522905,67.6,0,3,1
-0.03387457161086408,0.008068797321742375,73.6,0,2,1
-0.1440892804741606,1.4024524576108086,70.5,1,2,1
-0.8935493007445768,-0.22432847939310152,51.4,1,4,0
-0.03387457161086408,0.8924695448198999,88.4,0,0,1
-0.9376351842898956,-1.115184706800005,63.3,1,1,0
1.046229575249442,0.8020928260974601,65.2,0,4,0
0.4951560309329593,0.2791989534890609,47.7,1,0,0
2.39084902338166,0.07907907631794535,71.8,1,3,0
-0.4747334070640502,0.28565443339780616,74.0,0,3,0
-0.36451869820075367,-0.1274962807619164,53.3,1,0,1
1.2446160512033757,0.4276749913902112,75.9,0,1,0
0.3849413220696628,-0.004842162495749157,43.8,1,0,0
-0.03387457161086408,-1.0118970282600739,49.6,1,2,1
0.5612848562509374,-1.425047742419797,75.6,1,1,0
0.3849413220696628,-0.3921709570204896,65.2,0,2,0
-2.039782272922861,-0.1597736803056448,75.7,1,2,1
-0.7833345918812803,-3.632821871210818,48.9,1,1,0
-0.03387457161086408,0.2727434735803156,76.4,1,4,1
1.5311742942479465,0.07907907631794535,38.5,0,4,0
0.7155854486595523,1.1377777813522354,60.4,1,1,0
-0.6731198830179838,0.027435237047979216,72.9,1,2,1
-0.827420475426599,-0.8053216711802123,93.2,0,0,0
-0.03387457161086408,-1.9479416150281967,53.2,1,2,1
-0.03387457161086408,1.3959969777020624,37.7,1,0,0
-0.9376351842898956,0.7956373461887148,47.8,0,1,0
1.487088410702628,-1.3475819835148493,74.2,1,2,0
0.27472661320636627,1.4928291763332475,94.2,0,4,0
-0.8935493007445768,0.07907907631794535,55.0,0,1,1
-1.3784940197430815,-0.6181127538265877,79.4,1,3,0
0.8698860410681674,-0.1274962807619164,66.3,0,1,1
0.03225425370711399,0.5696955493826162,71.7,0,1,1
-0.2983898728827756,0.963479823816102,61.5,0,0,1
0.36289838029700355,-1.16682854606997,48.8,0,3,1
0.12042602079775129,0.9763907836335936,84.4,1,3,1
0.03225425370711399,0.3243873128502808,65.2,1,2,0
-1.5107516703790373,1.6800380936868724,53.3,0,4,0
-1.1801075437891477,1.2346099799834205,67.9,1,3,0
0.7596713322048708,0.3243873128502808,63.1,1,2,1
0.5612848562509374,1.4282743772457906,95.8,1,2,0
0.36289838029700355,-1.7026333784958614,66.5,1,2,1
-0.6951628247906433,-0.23723943921059307,65.1,0,2,1
0.7817142739775305,-1.0118970282600739,80.3,1,2,1
-0.4747334070640502,-0.46963671592543743,65.6,1,1,1
1.3768737018393316,-0.4890031556516743,74.8,0,2,0
-0.8715063589719176,-1.386314862967323,70.3,1,2,1
-0.6290339994726651,1.4799182165157558,79.8,1,3,0
-0.2322610475647979,1.2152435402571837,81.0,0,2,1
0.8698860410681674,-0.5341915150128942,51.9,1,0,0
-0.10000339692884176,-2.7419656438039146,48.6,0,4,1
-0.011831629838204854,-0.4050819168379802,47.6,1,2,1
-0.4967763488367094,0.18236675485787576,70.8,1,1,1
0.23064072966104782,0.07907907631794535,86.9,0,0,1
-0.1440892804741606,-0.4825476757429285,38.5,1,0,0
-0.9155922425172363,1.5121956160594843,92.9,0,1,1
0.07634013725243244,0.07907907631794535,200.0,0,3,0
2.5231066740176153,1.2927092991621318,59.6,0,1,0
-0.7392487083359617,0.9957572233598303,51.2,0,1,1
-0.9817210678352142,-0.9860751086250914,83.5,1,4,0
0.252683671433707,-0.22432847939310152,76.2,0,1,0
-1.1580646020164886,1.0022127032685766,60.0,0,2,1
-1.2462363691071259,-1.7930100972183007,64.7,1,0,0
-1.6430093210149934,1.266887379527149,76.9,1,2,1
-0.9155922425172363,-1.321760063879866,61.1,0,4,1
-0.8715063589719176,-1.4960580214159995,52.7,1,3,0
-0.03387457161086408,-0.44381479629045484,63.3,1,2,0
-0.3424757564280944,-0.637479193552825,69.6,0,4,0
-0.03387457161086408,0.4793188306601764,49.3,0,1,0
0.4951560309329593,0.5890619891088531,60.5,0,0,1
-0.03387457161086408,0.3372982726677723,64.2,0,0,0
-0.4967763488367094,-1.0248079880775656,65.3,1,1,1
-0.03387457161086408,1.809147691861786,84.0,0,2,1
0.36289838029700355,0.33084279275902606,73.4,0,2,1
-0.7392487083359617,1.4476408169720276,72.3,1,2,0
0.45107014738764084,-2.7161437241689317,48.4,1,0,1
1.641389003111243,0.9376579041811198,57.6,0,1,1
-1.1801075437891477,-0.49545863556042,69.1,0,4,1
0.7817142739775305,1.2281545000746752,64.0,1,3,1
-1.2903222526524443,0.07907907631794535,77.9,0,2,1
1.2446160512033757,-1.2636607447011552,74.9,1,2,0
-0.8494634171992582,1.3572640982495887,34.1,1,4,1
-0.8935493007445768,0.07907907631794535,68.6,1,0,1
1.2005301676580569,-2.1674279319255496,72.2,1,0,0
0.7376283904322116,1.4411853370632823,34.0,0,4,1
-0.8053775336539397,0.07907907631794535,65.2,0,4,0
0.07634013725243244,0.07907907631794535,106.3,1,4,1
-0.03387457161086408,0.07907907631794535,57.4,0,2,1
-1.8193528551962677,-1.6187121396821673,57.9,1,3,0
-0.03387457161086408,-0.01775312231323977,65.2,1,1,0
-0.45269046529139095,0.10490099595292748,80.5,1,4,0
1.3768737018393316,0.21464415440160414,52.9,1,1,0
-1.0698928349258512,-2.432102608184122,69.9,0,0,1
0.09838307902509168,1.060312022447287,59.4,0,2,1
1.1344013423400792,0.3372982726677723,56.3,0,4,0
-0.3424757564280944,1.4153634174282992,77.9,1,1,0
-0.8715063589719176,0.5696955493826162,101.3,0,3,1
0.27472661320636627,1.1377777813522354,61.8,1,0,1
0.45107014738764084,0.26628799367156936,56.0,0,2,0
0.9139719246134862,0.6148839087438361,48.6,0,3,0
-0.03387457161086408,-0.9408867492638715,81.9,1,1,0
-0.5629051741546873,0.705260627466275,97.6,1,3,1
0.16451190434306975,0.008068797321742375,42.5,1,4,1
-1.4446228450610594,0.8795585850024084,60.0,1,3,0
0.6714995651142339,-1.2765717045186467,32.0,1,4,0
0.14246896257041053,0.07907907631794535,74.5,0,2,1
-0.2543039893374571,0.5696955493826162,200.0,0,2,0
-0.7392487083359617,1.273342859435895,50.4,0,3,0
-0.4306475235187313,0.25337703385407784,55.7,0,4,1
0.2085977878883882,1.0280346229035586,44.8,0,3,1
-1.1139787184711698,-2.6515889250814753,83.2,1,0,0
-0.38656163997341286,0.10490099595292748,76.9,1,1,0
-0.03387457161086408,-0.7794997515452297,85.3,0,4,0
-1.7532240298782897,-0.21787299948435623,57.1,0,2,1
-0.7833345918812803,-1.8188320168532832,71.7,1,2,0
-0.03387457161086408,1.202332580439692,72.5,1,4,1
-0.9817210678352142,0.8408257055499347,57.8,1,4,1
-0.12204633870150138,0.07907907631794535,73.9,1,3,1
-1.2021504855618073,-2.432102608184122,78.0,0,4,1
-0.9155922425172363,1.0086681831773219,65.2,0,0,0
-1.6430093210149934,0.5761510292913615,68.7,0,3,1
0.6935425068868931,0.17591127494913045,92.0,1,4,0
-1.5107516703790373,0.07907907631794535,76.7,1,3,1
0.9360148663861454,-2.477290967545342,53.0,1,1,1
0.45107014738764084,0.40830855166397434,60.2,0,0,0
0.9801007499314639,-1.8511094163970117,105.0,1,4,0
3.360738461378669,1.015123663086068,56.4,1,2,1
0.4731130891603001,0.6665277480138013,73.2,1,3,0
-1.2903222526524443,-2.503112887180325,70.9,0,0,1
1.5752601777932649,1.6606716539606354,72.1,1,3,0
0.14246896257041053,0.07907907631794535,52.9,1,4,1
2.2806343145183634,0.07907907631794535,73.7,1,4,1
-0.6069910577000059,0.989301743451085,53.0,1,3,1
1.3548307600666718,0.634250348470073,38.6,0,4,1
-0.055917513383523305,1.5573839754207042,77.6,1,4,0
2.8757937423801643,1.4024524576108086,92.6,0,1,0
-0.36451869820075367,-2.283626570282972,59.0,1,2,1
3.2505237525153725,-1.9543970949369425,65.2,0,2,1
0.42902720561498126,0.059712636591707585,51.4,1,2,1
0.8698860410681674,-1.1410066264349874,67.8,1,3,1
1.8177325372925177,0.07907907631794535,63.1,0,1,1
-0.9155922425172363,-1.0312634679863109,52.2,0,4,0
1.0021436917041235,0.36312019230275444,56.1,0,0,0
-0.38656163997341286,1.0022127032685766,35.1,0,1,0
0.12042602079775129,0.07907907631794535,39.4,0,3,1
0.03225425370711399,1.7316819329568376,65.2,1,0,1
0.5833277980235966,-0.6052017940090967,54.6,1,2,1
0.5392419144782777,0.9247469443636283,60.3,1,0,0
-0.6951628247906433,1.1506887411697269,70.2,1,4,0
0.07634013725243244,1.0474010626297965,79.7,1,2,0
-0.03387457161086408,-1.0183525081688198,43.3,1,3,0
1.046229575249442,0.07907907631794535,80.1,0,1,1
1.8177325372925177,-1.3346710236973578,60.2,1,1,0
0.16451190434306975,1.124866821534744,74.7,0,2,0
-1.8193528551962677,-0.8892429099939062,74.7,1,1,1
0.7596713322048708,0.750448986827495,68.5,1,2,0
-0.8935493007445768,0.07907907631794535,71.0,1,3,1
0.14246896257041053,-1.4379587022372886,75.4,1,1,0
0.6935425068868931,-2.9485410008837762,102.8,1,3,1
